District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Budapest VII. kerulete,47.501164,19.072947,Yolo Hostel,47.50662915596449,19.05585699998184,Hostel
Budapest VIII. kerulete,47.488914,19.078844,Cintányéros,47.48495930426171,19.07875948150822,Wine Bar
Budapest VIII. kerulete,47.488914,19.078844,Sun Resort Apartments,47.48634729516755,19.077347692732545,Hotel
Budapest VIII. kerulete,47.488914,19.078844,MűTeReM Kávézó & Kávépörkölő Műhely,47.491308,19.078972,Coffee Shop
Budapest VIII. kerulete,47.488914,19.078844,Madame Pho,47.485737,19.077394,Vietnamese Restaurant
Budapest VIII. kerulete,47.488914,19.078844,Trafó - House of Contemporary Arts,47.48372081704086,19.07232019560011,Theater
Budapest VIII. kerulete,47.488914,19.078844,Corvin sétány,47.48591798026536,19.07603144645691,Pedestrian Plaza
Budapest VIII. kerulete,47.488914,19.078844,Café Csiga,47.493331,19.072587,Gastropub
Budapest VIII. kerulete,47.488914,19.078844,Rengeteg RomKafé,47.48360662358382,19.0726056345293,Café
Budapest VIII. kerulete,47.488914,19.078844,Corvin Dumaszínház,47.48576996433174,19.075656056322988,Comedy Club
Budapest VIII. kerulete,47.488914,19.078844,iSTYLE Corvin Plaza,47.48606800987693,19.07262440990137,Electronics Store
Budapest VIII. kerulete,47.488914,19.078844,Kompót Dumaklub,47.485610322602106,19.07598843539934,Comedy Club
Budapest VIII. kerulete,47.488914,19.078844,Füvészkert,47.48387719473823,19.08536949526407,Botanical Garden
Budapest VIII. kerulete,47.488914,19.078844,Fraser Residence Budapest,47.4847024614997,19.075974917488047,Hotel
Budapest VIII. kerulete,47.488914,19.078844,Wok & Tandoori Express,47.489353180490504,19.069125642709018,Indian Restaurant
Budapest VIII. kerulete,47.488914,19.078844,Padron,47.492039072662806,19.067708186563642,Tapas Restaurant
Budapest VIII. kerulete,47.488914,19.078844,Rossmann,47.48585726172877,19.075207048289354,Cosmetics Shop
Budapest VIII. kerulete,47.488914,19.078844,Élesztő,47.48382438283932,19.072777969477283,Beer Bar
Budapest VIII. kerulete,47.488914,19.078844,Beerselection.hu,47.49435869210106,19.071089882654718,Beer Store
Budapest VIII. kerulete,47.488914,19.078844,Keret,47.494668585147835,19.069709508773258,Bar
Budapest VIII. kerulete,47.488914,19.078844,Flying Tiger,47.48611705161364,19.072329574448823,Gift Shop
Budapest VIII. kerulete,47.488914,19.078844,"Fitoland Virágbolt, Füvészkert",47.48353125909862,19.08510596806757,Flower Shop
Budapest VIII. kerulete,47.488914,19.078844,Auróra,47.49415804648905,19.076033700423636,Social Club
Budapest VIII. kerulete,47.488914,19.078844,Ancsa Kifőzdéje,47.484387142061856,19.074350171949657,Eastern European Restaurant
Budapest VIII. kerulete,47.488914,19.078844,Rosenstein Vendéglő,47.49837604087943,19.082250148057938,Jewish Restaurant
Budapest VIII. kerulete,47.488914,19.078844,Mesterbike + Coffee Project,47.480204,19.070899,Bike Shop
Budapest VIII. kerulete,47.488914,19.078844,MAMO gelato,47.486331137564605,19.063851572255725,Ice Cream Shop
Budapest VIII. kerulete,47.488914,19.078844,Pesti Burger és Bár,47.481607,19.078767,Burger Joint
Budapest VIII. kerulete,47.488914,19.078844,Dagoba-bisztró,47.486855585781925,19.08036372548686,Bistro
Budapest VIII. kerulete,47.488914,19.078844,Brew Studio,47.48374325781285,19.072737794409225,Beer Garden
Budapest VIII. kerulete,47.488914,19.078844,Pepin Kézműves Söröző - Craft Beer House,47.48195947612861,19.072065600457332,Beer Bar
Budapest VIII. kerulete,47.488914,19.078844,Öreg Óra Kávézó,47.481889027299324,19.073635980648028,Bar
Budapest VIII. kerulete,47.488914,19.078844,Vödör bar,47.48071396208831,19.084400448122352,Bar
Budapest VIII. kerulete,47.488914,19.078844,Kao Niaw Ping Kai,47.499058736567186,19.077622729082172,Thai Restaurant
Budapest VIII. kerulete,47.488914,19.078844,Tasting Table (& Shop),47.49254777815565,19.065005467488756,Wine Bar
Budapest VIII. kerulete,47.488914,19.078844,Bortársaság,47.48787841536025,19.062814473510915,Wine Shop
Budapest VIII. kerulete,47.488914,19.078844,Hanoi Xua Vietnamese Restaurant,47.47956077719133,19.085484667554024,Vietnamese Restaurant
Budapest VIII. kerulete,47.488914,19.078844,Black Cab Burger,47.47864004724245,19.073907136917114,Burger Joint
Budapest VIII. kerulete,47.488914,19.078844,Butter Brothers,47.485540966406674,19.06201958656311,Bakery
Budapest VIII. kerulete,47.488914,19.078844,Coffee Stand Gutenberg,47.49284727121656,19.070146005587986,Coffee Shop
Budapest VIII. kerulete,47.488914,19.078844,Gutenberg tér,47.49314138602148,19.06974596346525,Plaza
Budapest VIII. kerulete,47.488914,19.078844,Erkel Színház,47.496773313432335,19.076496782013837,Theater
Budapest VIII. kerulete,47.488914,19.078844,Halkakas Halbisztró,47.496565155060544,19.065833427674914,Fish & Chips Shop
Budapest VIII. kerulete,47.488914,19.078844,Piazza di Francesco Cukrászda és Kávéház,47.481483202851635,19.07408724669651,Café
Budapest VIII. kerulete,47.488914,19.078844,Buddies Burger,47.490425,19.061007,Burger Joint
Budapest VIII. kerulete,47.488914,19.078844,nor/ma,47.49033457689051,19.060184253756685,Bakery
Budapest VIII. kerulete,47.488914,19.078844,Bors Gasztrobár,47.49671394191717,19.063659114843635,Soup Place
Budapest VIII. kerulete,47.488914,19.078844,Tamp & Pull Espresso Bar,47.484482,19.061144,Coffee Shop
Budapest VIII. kerulete,47.488914,19.078844,Pancs Gasztro Placc,47.48369957554768,19.072727577433422,Farmers Market
Budapest VIII. kerulete,47.488914,19.078844,Pizza Manufaktura,47.4871976321252,19.06118005514145,Pizza Place
Budapest VIII. kerulete,47.488914,19.078844,Rizmajer Sörház,47.49524568900554,19.07101556734392,Beer Bar
Budapest VIII. kerulete,47.488914,19.078844,Múzeumkert,47.491082902643555,19.061669672319855,Park
Budapest VIII. kerulete,47.488914,19.078844,Freyja,47.49962402307627,19.07379297965863,Bakery
Budapest VIII. kerulete,47.488914,19.078844,Kerekerdő park,47.479657409375555,19.08116280256414,Park
Budapest VIII. kerulete,47.488914,19.078844,El Mexicano,47.48437612364952,19.06339674724118,Mexican Restaurant
Budapest VIII. kerulete,47.488914,19.078844,PASTA.,47.489448149822366,19.0615037789785,Italian Restaurant
Budapest VIII. kerulete,47.488914,19.078844,Orczy kert,47.481472843200486,19.08941864738277,Park
Budapest VIII. kerulete,47.488914,19.078844,Károlyi-kert,47.49209844664687,19.059605598449707,Park
Budapest VIII. kerulete,47.488914,19.078844,Nespresso Boutique,47.49818822348738,19.09262551750595,Coffee Shop
Budapest VIII. kerulete,47.488914,19.078844,Ázsia Bolt,47.48752167006327,19.058593740870165,Gourmet Shop
Budapest VIII. kerulete,47.488914,19.078844,VINYL & WOOD (VINYL &  WOOD - Get Lost in Wonderland),47.49807,19.064741,Coffee Shop
Budapest VIII. kerulete,47.488914,19.078844,BP BARbq,47.49897276047702,19.067060640423023,BBQ Joint
Budapest VIII. kerulete,47.488914,19.078844,Rózsavölgyi Csokoládé,47.490235279581896,19.05919771554829,Candy Store
Budapest VIII. kerulete,47.488914,19.078844,LEVES.,47.488300284926396,19.05986430867067,Soup Place
Budapest VIII. kerulete,47.488914,19.078844,MANU+,47.49343912144171,19.060143692845504,Pizza Place
Budapest VIII. kerulete,47.488914,19.078844,Lidl,47.49752123,19.07098462,Supermarket
Budapest VIII. kerulete,47.488914,19.078844,Szimpla Kert,47.49689071315625,19.062936992141815,Pub
Budapest VIII. kerulete,47.488914,19.078844,Maverick City Lodge,47.49780900241356,19.062796158377473,Hostel
Budapest VIII. kerulete,47.488914,19.078844,Strudel Hugó - rétes és más,47.499907861101285,19.06766515004218,Dessert Shop
Budapest VIII. kerulete,47.488914,19.078844,E-Exit Escape Room/Szabadulószoba,47.49871099659262,19.064747965838013,Theme Park
Budapest VIII. kerulete,47.488914,19.078844,Hygge,47.484226,19.06041,Coffee Shop
Budapest VIII. kerulete,47.488914,19.078844,Dorado Café,47.499405860140705,19.064884361226785,Coffee Shop
Budapest VIII. kerulete,47.488914,19.078844,Pampas Steakhouse,47.487818,19.058698,Steakhouse
Budapest VIII. kerulete,47.488914,19.078844,Nehru part,47.48220040777675,19.0633857168747,Park
Budapest VIII. kerulete,47.488914,19.078844,Budapest Baristas,47.492522,19.060781,Coffee Shop
Budapest VIII. kerulete,47.488914,19.078844,The Goat Herder,47.502982,19.077801,Coffee Shop
Budapest VIII. kerulete,47.488914,19.078844,Kívánság Kifőzde,47.50229446217532,19.07412525884394,Restaurant
Budapest VIII. kerulete,47.488914,19.078844,Hops Beer Bar,47.497265,19.062817,Beer Bar
Budapest VIII. kerulete,47.488914,19.078844,Cafe Frei,47.4979600578378,19.092710044010964,Coffee Shop
Budapest VIII. kerulete,47.488914,19.078844,Black Cab Burger,47.495248211003094,19.06489223241806,Burger Joint
Budapest VIII. kerulete,47.488914,19.078844,Nándori Cukrászda,47.482609209866474,19.066628269586708,Dessert Shop
Budapest VIII. kerulete,47.488914,19.078844,Black Swan Bar,47.49907774532433,19.065200368812654,Speakeasy
Budapest VIII. kerulete,47.488914,19.078844,Madách Színház,47.501147276050496,19.068190078030863,Theater
Budapest VIII. kerulete,47.488914,19.078844,Puskin ArtMozi,47.49406088810298,19.058420326207337,Indie Movie Theater
Budapest VIII. kerulete,47.488914,19.078844,Cinema City VIP,47.498251326163455,19.0904580005879,Multiplex
Budapest VIII. kerulete,47.488914,19.078844,dm,47.481397538486355,19.067567139146377,Cosmetics Shop
Budapest VIII. kerulete,47.488914,19.078844,GoodSpirit Whiskey & Cocktail Bar,47.49092620880407,19.056088449628795,Cocktail Bar
Budapest VIII. kerulete,47.488914,19.078844,Duna part,47.48502458541132,19.058008388528513,Waterfront
Budapest VIII. kerulete,47.488914,19.078844,Jónás Craft Beer House (Jónás Kézműves Sörház),47.48318549016815,19.06126094651768,Beer Bar
Budapest VIII. kerulete,47.488914,19.078844,Padthai Wokbar,47.491152393072234,19.058167934417725,Thai Restaurant
Budapest VIII. kerulete,47.488914,19.078844,Corinthia Hotel Budapest,47.50275396489667,19.066858291625973,Hotel
Budapest VIII. kerulete,47.488914,19.078844,DOBRUMBA,47.4969469181677,19.059918190434004,Mediterranean Restaurant
Budapest VIII. kerulete,47.488914,19.078844,Katona József Színház - Kamra,47.49249398383931,19.056474928772065,Theater
Budapest VIII. kerulete,47.488914,19.078844,Csak a jó sör!,47.50179179083147,19.065552498729502,Beer Bar
Budapest VIII. kerulete,47.488914,19.078844,Čech In,47.48402081600922,19.06337382361324,Beer Garden
Budapest VIII. kerulete,47.488914,19.078844,Úri cipő - kaptafa,47.49969167745099,19.066239580273965,Breakfast Spot
Budapest VIII. kerulete,47.488914,19.078844,M10 Táncakadémia - Fórumház,47.50290804733317,19.085538051919347,Dance Studio
Budapest VIII. kerulete,47.488914,19.078844,A38 Hajó,47.476559001047946,19.062924005975336,Music Venue
Budapest VIII. kerulete,47.488914,19.078844,arán bakery budapest,47.497977,19.064662,Bakery
Budapest VIII. kerulete,47.488914,19.078844,Madal Cafe - Espresso & Brew Bar,47.492569,19.056153,Coffee Shop
Budapest VIII. kerulete,47.488914,19.078844,Tényleg Espresso Bar,47.4824984902441,19.065177304629795,Coffee Shop
Budapest IX. kerulete,47.470033,19.085444,SCITEC Gold Fitness Club,47.470828930427274,19.083171926041175,Gym / Fitness Center
Budapest IX. kerulete,47.470033,19.085444,Budapest Park - Hoppá! Klub,47.4674348188639,19.077943984381108,Music Venue
Budapest IX. kerulete,47.470033,19.085444,Bodega,47.47218966892467,19.078654646873474,Burger Joint
Budapest IX. kerulete,47.470033,19.085444,Xiaomi Mi Store,47.4704040056707,19.08399498879118,Mobile Phone Shop
Budapest IX. kerulete,47.470033,19.085444,Müpa Budapest,47.469899147403815,19.071698733655246,Concert Hall
Budapest IX. kerulete,47.470033,19.085444,Bartók Béla Nemzeti Hangversenyterem,47.46971898600327,19.0714100179964,Concert Hall
Budapest IX. kerulete,47.470033,19.085444,Budapest Park,47.467601210652624,19.077293553147573,Music Venue
Budapest IX. kerulete,47.470033,19.085444,Budapest Park (Sky Box),47.46767860130039,19.078103855586818,Jazz Club
Budapest IX. kerulete,47.470033,19.085444,Taiwan Restaurant,47.47669431474257,19.091258293061987,Chinese Restaurant
Budapest IX. kerulete,47.470033,19.085444,Hanoi Xua Vietnamese Restaurant,47.47956077719133,19.085484667554024,Vietnamese Restaurant
Budapest IX. kerulete,47.470033,19.085444,Millennium Wellness,47.473004547429305,19.071311550279,Gym / Fitness Center
Budapest IX. kerulete,47.470033,19.085444,Nemzeti Színház Parkja (Bajor Gizi park),47.471602586599495,19.07057703575894,Park
Budapest IX. kerulete,47.470033,19.085444,Fehér Nyúl Sörfőzde,47.459717226322525,19.084975148388185,Brewery
Budapest IX. kerulete,47.470033,19.085444,Vödör bar,47.48071396208831,19.084400448122352,Bar
Budapest IX. kerulete,47.470033,19.085444,Ludwig Múzeum,47.469500370480745,19.070817483917775,Art Museum
Budapest IX. kerulete,47.470033,19.085444,Black Cab Burger,47.47864004724245,19.073907136917114,Burger Joint
Budapest IX. kerulete,47.470033,19.085444,Budapest Park - Soproni Dóm,47.46770063977238,19.076940410999924,Music Venue
Budapest IX. kerulete,47.470033,19.085444,Nagytánctér,47.46758454975773,19.077957152737316,Music Venue
Budapest IX. kerulete,47.470033,19.085444,Kerekerdő park,47.479657409375555,19.08116280256414,Park
Budapest IX. kerulete,47.470033,19.085444,Groupama Aréna,47.475579658672146,19.095758564615174,Soccer Stadium
Budapest IX. kerulete,47.470033,19.085444,Budapest Park - Retro Kert,47.46729110934393,19.077395737168448,Music Venue
Budapest IX. kerulete,47.470033,19.085444,Saloniki Gyros Taverna,47.47532309273882,19.07002607801425,Greek Restaurant
Budapest IX. kerulete,47.470033,19.085444,Mesterbike + Coffee Project,47.480204,19.070899,Bike Shop
Budapest IX. kerulete,47.470033,19.085444,dm,47.46996067016687,19.08381267847039,Cosmetics Shop
Budapest IX. kerulete,47.470033,19.085444,Füvészkert,47.48387719473823,19.08536949526407,Botanical Garden
Budapest IX. kerulete,47.470033,19.085444,Valyo Kikötő,47.46697571824217,19.070132200640348,Beach Bar
Budapest IX. kerulete,47.470033,19.085444,Orczy kert,47.481472843200486,19.08941864738277,Park
Budapest IX. kerulete,47.470033,19.085444,Cintányéros,47.48495930426171,19.07875948150822,Wine Bar
Budapest IX. kerulete,47.470033,19.085444,Fesztivál Színház Terem,47.46990903672899,19.071717043930924,Music Venue
Budapest IX. kerulete,47.470033,19.085444,Pesti Burger és Bár,47.481607,19.078767,Burger Joint
Budapest IX. kerulete,47.470033,19.085444,Dandár Gyógyfürdő,47.47633741284682,19.071061027811293,Spa
Budapest IX. kerulete,47.470033,19.085444,Édesség Szakbolt,47.471318171515215,19.073344958415436,Candy Store
Budapest IX. kerulete,47.470033,19.085444,Kopaszi-gát,47.46670132908605,19.06192302703857,Park
Budapest IX. kerulete,47.470033,19.085444,Trafó - House of Contemporary Arts,47.48372081704086,19.07232019560011,Theater
Budapest IX. kerulete,47.470033,19.085444,A38 Hajó,47.476559001047946,19.062924005975336,Music Venue
Budapest IX. kerulete,47.470033,19.085444,Rengeteg RomKafé,47.48360662358382,19.0726056345293,Café
Budapest IX. kerulete,47.470033,19.085444,"Fitoland Virágbolt, Füvészkert",47.48353125909862,19.08510596806757,Flower Shop
Budapest IX. kerulete,47.470033,19.085444,iSzervizPont,47.472228420605404,19.072906997484797,Electronics Store
Budapest IX. kerulete,47.470033,19.085444,Zwack Múzeum és Látogatóközpont,47.47619637841032,19.07021951797206,Museum
Budapest IX. kerulete,47.470033,19.085444,Öreg Óra Kávézó,47.481889027299324,19.073635980648028,Bar
Budapest IX. kerulete,47.470033,19.085444,Haller park,47.4760459307617,19.08011084625349,Park
Budapest IX. kerulete,47.470033,19.085444,Pepin Kézműves Söröző - Craft Beer House,47.48195947612861,19.072065600457332,Beer Bar
Budapest IX. kerulete,47.470033,19.085444,I Love Gelato - különleges fagylaltozó,47.47887199092272,19.0732634167261,Ice Cream Shop
Budapest IX. kerulete,47.470033,19.085444,Zikkurat,47.47013029686988,19.07051573469205,Scenic Lookout
Budapest IX. kerulete,47.470033,19.085444,Élesztő,47.48382438283932,19.072777969477283,Beer Bar
Budapest IX. kerulete,47.470033,19.085444,Piazza di Francesco Cukrászda és Kávéház,47.481483202851635,19.07408724669651,Café
Budapest IX. kerulete,47.470033,19.085444,Orczy Park Erdei Futópálya,47.481051283647936,19.085352718283318,Track
Budapest IX. kerulete,47.470033,19.085444,Magyar Természettudományi Múzeum,47.482512445157454,19.08521754578205,Science Museum
Budapest IX. kerulete,47.470033,19.085444,Nagy Szünet - Budapest Park,47.46919437851436,19.0763055098926,Food Truck
Budapest IX. kerulete,47.470033,19.085444,A38 Orrterasz,47.4766965662871,19.062825993371007,Cocktail Bar
Budapest IX. kerulete,47.470033,19.085444,Félegyházi Pékség,47.477921181371954,19.07483530765768,Bagel Shop
Budapest IX. kerulete,47.470033,19.085444,Vágóhíd Próbatermek,47.470287643655325,19.077480029755108,Music Venue
Budapest IX. kerulete,47.470033,19.085444,Bettolino Pizzeria,47.475752557389484,19.074188280980675,Italian Restaurant
Budapest IX. kerulete,47.470033,19.085444,Madame Pho,47.485737,19.077394,Vietnamese Restaurant
Budapest IX. kerulete,47.470033,19.085444,Nemzeti Színház,47.4708135582618,19.070860147476196,Theater
Budapest IX. kerulete,47.470033,19.085444,Fraser Residence Budapest,47.4847024614997,19.075974917488047,Hotel
Budapest IX. kerulete,47.470033,19.085444,Sun Resort Apartments,47.48634729516755,19.077347692732545,Hotel
Budapest IX. kerulete,47.470033,19.085444,MyActionCam,47.47666698951074,19.068256436599693,Camera Store
Budapest IX. kerulete,47.470033,19.085444,The Nook,47.48097434495037,19.078948958939762,Coffee Shop
Budapest IX. kerulete,47.470033,19.085444,ELTE Lágymányosi Campus,47.47340982650036,19.06226634979248,College Quad
